CTD,20130709ODF
# REPORTED CAST DEPTH IS CTD_DEPTH + DISTANCE_ABOVE_BOTTOM AT MAX PRESSURE
NUMBER_HEADERS = 11
EXPOCODE = 318M20130321
SECT_ID = P02W
STNNBR = 35
CASTNO = 1
DATE = 20130415
TIME = 0212
LATITUDE =  30.0001
LONGITUDE =  147.7915
DEPTH =  6173
INSTRUMENT_ID = 914
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,TRANSM,TRANSM_FLAG_W,FLUORM,FLUORM_FLAG_W,CTDNOBS,CTDETIME
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,,
   3668.0,2,   1.5002,2,  34.6770,2,    143.9,2,   4.4628,1,    0.005,1,       48,   4423.2
   3670.0,2,   1.4999,2,  34.6770,2,    143.9,2,   4.4632,1,    0.005,1,       48,   4425.2
   3672.0,2,   1.4997,2,  34.6771,2,    144.0,2,   4.4631,1,    0.005,1,       48,   4427.2
   3674.0,2,   1.4998,2,  34.6772,2,    144.0,2,   4.4630,1,    0.005,1,       48,   4429.2
   3676.0,2,   1.4997,2,  34.6771,2,    144.1,2,   4.4630,1,    0.005,1,       48,   4431.2
   3678.0,2,   1.4994,2,  34.6771,2,    144.1,2,   4.4630,1,    0.005,1,       60,   4433.5
   3680.0,2,   1.4994,2,  34.6772,2,    144.3,2,   4.4628,1,    0.005,1,       36,   4435.5
   3682.0,2,   1.4993,2,  34.6773,2,    144.3,2,   4.4630,1,    0.005,1,       48,   4437.2
   3684.0,2,   1.4991,2,  34.6771,2,    144.2,2,   4.4630,1,    0.005,1,       48,   4439.2
   3686.0,2,   1.4989,2,  34.6773,2,    144.2,2,   4.4629,1,    0.005,1,       48,   4441.2
   3688.0,2,   1.4984,2,  34.6774,2,    144.3,2,   4.4630,1,    0.005,1,       36,   4443.0
   3690.0,2,   1.4979,2,  34.6774,2,    144.3,2,   4.4629,1,    0.005,1,       60,   4445.0
   3692.0,2,   1.4980,2,  34.6774,2,    144.4,2,   4.4630,1,    0.005,1,       36,   4447.0
   3694.0,2,   1.4978,2,  34.6774,2,    144.5,2,   4.4628,1,    0.005,1,       48,   4448.8
   3696.0,2,   1.4979,2,  34.6776,2,    144.6,2,   4.4630,1,    0.005,1,       48,   4450.8
   3698.0,2,   1.4981,2,  34.6774,2,    144.5,2,   4.4628,1,    0.005,1,       60,   4453.0
   3700.0,2,   1.4980,2,  34.6776,2,    144.5,2,   4.4629,1,    0.005,1,       36,   4455.0
   3702.0,2,   1.4973,2,  34.6777,2,    144.6,2,   4.4631,1,    0.005,1,       36,   4456.5
   3704.0,2,   1.4975,2,  34.6776,2,    144.6,2,   4.4628,1,    0.005,1,       48,   4458.2
   3706.0,2,   1.4973,2,  34.6773,2,    144.7,2,   4.4631,1,    0.005,1,       60,   4460.5
   3708.0,2,   1.4970,2,  34.6776,2,    144.7,2,   4.4630,1,    0.005,1,       36,   4462.5
   3710.0,2,   1.4970,2,  34.6777,2,    144.7,2,   4.4629,1,    0.005,1,       48,   4464.2
   3712.0,2,   1.4972,2,  34.6776,2,    144.8,2,   4.4633,1,    0.005,1,       60,   4466.5
   3714.0,2,   1.4972,2,  34.6777,2,    144.8,2,   4.4631,1,    0.005,1,       60,   4469.0
   3716.0,2,   1.4971,2,  34.6779,2,    144.9,2,   4.4631,1,    0.005,1,       36,   4471.0
   3718.0,2,   1.4969,2,  34.6780,2,    144.9,2,   4.4627,1,    0.005,1,       24,   4472.2
   3720.0,2,   1.4969,2,  34.6777,2,    144.9,2,   4.4618,1,    0.005,1,       60,   4474.0
   3722.0,2,   1.4971,2,  34.6777,2,    145.0,2,   4.4616,1,    0.005,1,       60,   4476.5
   3724.0,2,   1.4971,2,  34.6778,2,    145.0,2,   4.4628,1,    0.005,1,       36,   4478.5
   3726.0,2,   1.4971,2,  34.6779,2,    145.1,2,   4.4630,1,    0.005,1,       48,   4480.2
   3728.0,2,   1.4970,2,  34.6780,2,    145.1,2,   4.4631,1,    0.005,1,       48,   4482.2
   3730.0,2,   1.4969,2,  34.6780,2,    145.1,2,   4.4631,1,    0.005,1,       36,   4484.0
   3732.0,2,   1.4967,2,  34.6778,2,    145.1,2,   4.4628,1,    0.005,1,       48,   4485.8
   3734.0,2,   1.4966,2,  34.6778,2,    145.2,2,   4.4631,1,    0.005,1,       48,   4487.8
   3736.0,2,   1.4966,2,  34.6780,2,    145.1,2,   4.4629,1,    0.005,1,       48,   4489.8
   3738.0,2,   1.4968,2,  34.6781,2,    145.2,2,   4.4628,1,    0.005,1,       48,   4491.8
   3740.0,2,   1.4968,2,  34.6779,2,    145.3,2,   4.4630,1,    0.005,1,       48,   4493.8
   3742.0,2,   1.4966,2,  34.6780,2,    145.3,2,   4.4631,1,    0.005,1,       48,   4495.8
   3744.0,2,   1.4963,2,  34.6780,2,    145.3,2,   4.4631,1,    0.005,1,       48,   4497.8
   3746.0,2,   1.4964,2,  34.6781,2,    145.1,2,   4.4630,1,    0.005,1,       48,   4499.8
   3748.0,2,   1.4966,2,  34.6782,2,    144.4,2,   4.4628,1,    0.005,1,       48,   4501.8
   3750.0,2,   1.4967,2,  34.6781,2,    144.4,2,   4.4631,1,    0.005,1,       36,   4503.5
   3752.0,2,   1.4968,2,  34.6781,2,    144.6,2,   4.4630,1,    0.005,1,       48,   4505.2
   3754.0,2,   1.4968,2,  34.6780,2,    145.4,2,   4.4629,1,    0.005,1,       72,   4507.8
   3756.0,2,   1.4961,2,  34.6782,2,    145.4,2,   4.4630,1,    0.005,1,       36,   4510.0
   3758.0,2,   1.4956,2,  34.6783,2,    145.4,2,   4.4628,1,    0.005,1,       48,   4511.8
   3760.0,2,   1.4955,2,  34.6785,2,    145.5,2,   4.4630,1,    0.005,1,       36,   4513.5
   3762.0,2,   1.4953,2,  34.6784,2,    145.5,2,   4.4625,1,    0.005,1,       48,   4515.2
   3764.0,2,   1.4946,2,  34.6783,2,    145.6,2,   4.4630,1,    0.005,1,       60,   4517.5
   3766.0,2,   1.4939,2,  34.6786,2,    145.6,2,   4.4629,1,    0.005,1,       48,   4519.8
   3768.0,2,   1.4937,2,  34.6787,2,    145.7,2,   4.4631,1,    0.005,1,       36,   4521.5
   3770.0,2,   1.4934,2,  34.6786,2,    145.7,2,   4.4628,1,    0.005,1,       36,   4523.0
   3772.0,2,   1.4933,2,  34.6785,2,    145.7,2,   4.4629,1,    0.005,1,       60,   4525.0
   3774.0,2,   1.4934,2,  34.6785,2,    145.8,2,   4.4629,1,    0.005,1,       48,   4527.2
   3776.0,2,   1.4936,2,  34.6786,2,    145.8,2,   4.4632,1,    0.005,1,       48,   4529.2
   3778.0,2,   1.4934,2,  34.6787,2,    145.9,2,   4.4630,1,    0.005,1,       48,   4531.2
   3780.0,2,   1.4928,2,  34.6787,2,    145.9,2,   4.4631,1,    0.005,1,       48,   4533.2
   3782.0,2,   1.4929,2,  34.6787,2,    145.9,2,   4.4630,1,    0.005,1,       48,   4535.2
   3784.0,2,   1.4929,2,  34.6788,2,    146.0,2,   4.4630,1,    0.005,1,       48,   4537.2
   3786.0,2,   1.4929,2,  34.6788,2,    146.1,2,   4.4631,1,    0.005,1,       48,   4539.2
   3788.0,2,   1.4929,2,  34.6787,2,    146.1,2,   4.4629,1,    0.005,1,       48,   4541.2
   3790.0,2,   1.4930,2,  34.6787,2,    146.2,2,   4.4628,1,    0.005,1,       48,   4543.2
   3792.0,2,   1.4932,2,  34.6789,2,    146.1,2,   4.4631,1,    0.005,1,       48,   4545.2
   3794.0,2,   1.4934,2,  34.6789,2,    146.2,2,   4.4629,1,    0.005,1,       48,   4547.2
   3796.0,2,   1.4935,2,  34.6788,2,    146.2,2,   4.4630,1,    0.005,1,       48,   4549.2
   3798.0,2,   1.4932,2,  34.6788,2,    146.3,2,   4.4625,1,    0.005,1,       48,   4551.2
   3800.0,2,   1.4927,2,  34.6789,2,    146.3,2,   4.4628,1,    0.005,1,       36,   4553.0
   3802.0,2,   1.4925,2,  34.6790,2,    146.3,2,   4.4629,1,    0.005,1,       48,   4554.8
   3804.0,2,   1.4925,2,  34.6790,2,    146.4,2,   4.4631,1,    0.005,1,       60,   4557.0
   3806.0,2,   1.4924,2,  34.6792,2,    146.4,2,   4.4627,1,    0.005,1,       48,   4559.2
   3808.0,2,   1.4924,2,  34.6791,2,    146.4,2,   4.4629,1,    0.005,1,       48,   4561.2
   3810.0,2,   1.4922,2,  34.6792,2,    146.3,2,   4.4629,1,    0.005,1,       48,   4563.2
   3812.0,2,   1.4921,2,  34.6792,2,    146.5,2,   4.4628,1,    0.005,1,       48,   4565.2
   3814.0,2,   1.4922,2,  34.6792,2,    146.4,2,   4.4630,1,    0.005,1,       48,   4567.2
   3816.0,2,   1.4922,2,  34.6792,2,    146.4,2,   4.4628,1,    0.005,1,       36,   4569.0
   3818.0,2,   1.4923,2,  34.6791,2,    146.4,2,   4.4632,1,    0.005,1,       48,   4570.8
   3820.0,2,   1.4924,2,  34.6790,2,    146.5,2,   4.4630,1,    0.005,1,       60,   4573.0
   3822.0,2,   1.4926,2,  34.6790,2,    146.5,2,   4.4629,1,    0.005,1,       48,   4575.2
   3824.0,2,   1.4928,2,  34.6791,2,    146.5,2,   4.4627,1,    0.005,1,       48,   4577.2
   3826.0,2,   1.4928,2,  34.6792,2,    146.6,2,   4.4628,1,    0.005,1,       36,   4579.0
   3828.0,2,   1.4927,2,  34.6792,2,    146.6,2,   4.4627,1,    0.005,1,       60,   4581.0
   3830.0,2,   1.4929,2,  34.6792,2,    146.7,2,   4.4626,1,    0.005,1,       36,   4583.0
   3832.0,2,   1.4929,2,  34.6792,2,    146.6,2,   4.4627,1,    0.005,1,       48,   4584.8
   3834.0,2,   1.4930,2,  34.6791,2,    146.7,2,   4.4629,1,    0.005,1,       48,   4586.8
   3836.0,2,   1.4930,2,  34.6792,2,    146.7,2,   4.4626,1,    0.005,1,       60,   4589.0
   3838.0,2,   1.4927,2,  34.6793,2,    146.8,2,   4.4628,1,    0.005,1,       36,   4591.0
   3840.0,2,   1.4926,2,  34.6792,2,    146.8,2,   4.4628,1,    0.005,1,       48,   4592.8
   3842.0,2,   1.4926,2,  34.6793,2,    146.8,2,   4.4625,1,    0.005,1,       48,   4594.8
   3844.0,2,   1.4927,2,  34.6794,2,    146.9,2,   4.4629,1,    0.005,1,       48,   4596.8
   3846.0,2,   1.4928,2,  34.6794,2,    146.9,2,   4.4629,1,    0.005,1,       48,   4598.8
   3848.0,2,   1.4929,2,  34.6793,2,    146.8,2,   4.4626,1,    0.005,1,       48,   4600.8
   3850.0,2,   1.4929,2,  34.6794,2,    146.8,2,   4.4627,1,    0.005,1,       60,   4603.0
   3852.0,2,   1.4929,2,  34.6795,2,    146.8,2,   4.4625,1,    0.005,1,       36,   4605.0
   3854.0,2,   1.4929,2,  34.6795,2,    146.9,2,   4.4627,1,    0.005,1,       48,   4606.8
   3856.0,2,   1.4931,2,  34.6796,2,    146.9,2,   4.4626,1,    0.005,1,       48,   4608.8
   3858.0,2,   1.4933,2,  34.6795,2,    147.0,2,   4.4627,1,    0.005,1,       60,   4611.0
   3860.0,2,   1.4934,2,  34.6795,2,    147.0,2,   4.4629,1,    0.005,1,       48,   4613.2
   3862.0,2,   1.4935,2,  34.6794,2,    147.0,2,   4.4628,1,    0.005,1,       36,   4615.0
   3864.0,2,   1.4934,2,  34.6794,2,    147.1,2,   4.4627,1,    0.005,1,       48,   4616.8
   3866.0,2,   1.4934,2,  34.6794,2,    147.0,2,   4.4627,1,    0.005,1,       48,   4618.8
   3868.0,2,   1.4932,2,  34.6796,2,    147.1,2,   4.4627,1,    0.005,1,       36,   4620.5
   3870.0,2,   1.4931,2,  34.6796,2,    147.1,2,   4.4626,1,    0.005,1,       48,   4622.2
   3872.0,2,   1.4932,2,  34.6795,2,    147.1,2,   4.4627,1,    0.005,1,       72,   4624.8
   3874.0,2,   1.4931,2,  34.6796,2,    147.2,2,   4.4625,1,    0.005,1,       36,   4627.0
   3876.0,2,   1.4928,2,  34.6797,2,    147.2,2,   4.4629,1,    0.005,1,       36,   4628.5
   3878.0,2,   1.4928,2,  34.6797,2,    147.2,2,   4.4628,1,    0.005,1,       48,   4630.2
   3880.0,2,   1.4929,2,  34.6798,2,    147.2,2,   4.4628,1,    0.005,1,       60,   4632.5
   3882.0,2,   1.4930,2,  34.6796,2,    147.2,2,   4.4628,1,    0.005,1,       48,   4634.8
   3884.0,2,   1.4928,2,  34.6798,2,    147.2,2,   4.4629,1,    0.005,1,       48,   4636.8
   3886.0,2,   1.4928,2,  34.6799,2,    147.3,2,   4.4629,1,    0.005,1,       36,   4638.5
   3888.0,2,   1.4924,2,  34.6798,2,    147.3,2,   4.4627,1,    0.005,1,       48,   4640.2
   3890.0,2,   1.4925,2,  34.6798,2,    147.4,2,   4.4628,1,    0.005,1,       60,   4642.5
   3892.0,2,   1.4927,2,  34.6799,2,    147.4,2,   4.4628,1,    0.005,1,       48,   4644.8
   3894.0,2,   1.4927,2,  34.6800,2,    147.4,2,   4.4626,1,    0.005,1,       36,   4646.5
   3896.0,2,   1.4927,2,  34.6798,2,    147.5,2,   4.4627,1,    0.005,1,       60,   4648.5
   3898.0,2,   1.4926,2,  34.6800,2,    147.5,2,   4.4627,1,    0.005,1,       48,   4650.8
   3900.0,2,   1.4923,2,  34.6801,2,    147.5,2,   4.4629,1,    0.005,1,       36,   4652.5
   3902.0,2,   1.4924,2,  34.6801,2,    147.6,2,   4.4628,1,    0.005,1,       48,   4654.2
   3904.0,2,   1.4924,2,  34.6801,2,    147.6,2,   4.4628,1,    0.005,1,       48,   4656.2
   3906.0,2,   1.4924,2,  34.6801,2,    147.6,2,   4.4627,1,    0.005,1,       48,   4658.2
   3908.0,2,   1.4921,2,  34.6800,2,    147.7,2,   4.4628,1,    0.005,1,       48,   4660.2
   3910.0,2,   1.4909,2,  34.6801,2,    147.7,2,   4.4629,1,    0.005,1,       48,   4662.2
   3912.0,2,   1.4906,2,  34.6803,2,    147.8,2,   4.4626,1,    0.005,1,       48,   4664.2
   3914.0,2,   1.4900,2,  34.6805,2,    147.8,2,   4.4627,1,    0.005,1,       48,   4666.2
   3916.0,2,   1.4895,2,  34.6805,2,    147.9,2,   4.4627,1,    0.005,1,       48,   4668.2
   3918.0,2,   1.4897,2,  34.6805,2,    147.9,2,   4.4629,1,    0.005,1,       60,   4670.5
   3920.0,2,   1.4897,2,  34.6805,2,    148.0,2,   4.4629,1,    0.005,1,       36,   4672.5
   3922.0,2,   1.4898,2,  34.6805,2,    148.0,2,   4.4628,1,    0.005,1,       48,   4674.2
   3924.0,2,   1.4901,2,  34.6804,2,    148.0,2,   4.4625,1,    0.005,1,       36,   4676.0
   3926.0,2,   1.4903,2,  34.6804,2,    148.1,2,   4.4629,1,    0.005,1,       60,   4678.0
   3928.0,2,   1.4905,2,  34.6804,2,    148.1,2,   4.4628,1,    0.005,1,       48,   4680.2
   3930.0,2,   1.4906,2,  34.6805,2,    148.1,2,   4.4627,1,    0.005,1,       48,   4682.2
   3932.0,2,   1.4906,2,  34.6805,2,    148.2,2,   4.4628,1,    0.005,1,       48,   4684.2
   3934.0,2,   1.4905,2,  34.6805,2,    148.2,2,   4.4631,1,    0.005,1,       48,   4686.2
   3936.0,2,   1.4903,2,  34.6806,2,    148.3,2,   4.4624,1,    0.005,1,       48,   4688.2
   3938.0,2,   1.4904,2,  34.6807,2,    148.3,2,   4.4622,1,    0.005,1,       36,   4690.0
   3940.0,2,   1.4904,2,  34.6807,2,    148.3,2,   4.4628,1,    0.005,1,       60,   4692.0
   3942.0,2,   1.4902,2,  34.6806,2,    148.4,2,   4.4625,1,    0.005,1,       48,   4694.2
   3944.0,2,   1.4899,2,  34.6807,2,    148.4,2,   4.4631,1,    0.005,1,       48,   4696.2
   3946.0,2,   1.4899,2,  34.6808,2,    148.5,2,   4.4628,1,    0.005,1,       48,   4698.2
   3948.0,2,   1.4899,2,  34.6809,2,    148.4,2,   4.4624,1,    0.005,1,       36,   4700.0
   3950.0,2,   1.4898,2,  34.6808,2,    148.4,2,   4.4626,1,    0.005,1,       48,   4701.8
   3952.0,2,   1.4900,2,  34.6807,2,    147.7,2,   4.4626,1,    0.005,1,       48,   4703.8
   3954.0,2,   1.4896,2,  34.6808,2,    147.4,2,   4.4624,1,    0.005,1,       60,   4706.0
   3956.0,2,   1.4894,2,  34.6809,2,    147.7,2,   4.4627,1,    0.005,1,       48,   4708.2
   3958.0,2,   1.4890,2,  34.6808,2,    148.5,2,   4.4627,1,    0.005,1,       48,   4710.2
   3960.0,2,   1.4889,2,  34.6809,2,    148.5,2,   4.4629,1,    0.005,1,       36,   4712.0
   3962.0,2,   1.4890,2,  34.6809,2,    148.6,2,   4.4625,1,    0.005,1,       48,   4713.8
   3964.0,2,   1.4892,2,  34.6809,2,    148.7,2,   4.4629,1,    0.005,1,       60,   4716.0
   3966.0,2,   1.4891,2,  34.6810,2,    148.7,2,   4.4626,1,    0.005,1,       48,   4718.2
   3968.0,2,   1.4887,2,  34.6811,2,    148.7,2,   4.4629,1,    0.005,1,       48,   4720.2
   3970.0,2,   1.4886,2,  34.6810,2,    148.8,2,   4.4629,1,    0.005,1,       36,   4722.0
   3972.0,2,   1.4884,2,  34.6811,2,    148.8,2,   4.4624,1,    0.005,1,       60,   4724.0
   3974.0,2,   1.4878,2,  34.6813,2,    148.8,2,   4.4627,1,    0.005,1,       48,   4726.2
   3976.0,2,   1.4875,2,  34.6814,2,    148.9,2,   4.4628,1,    0.005,1,       36,   4728.0
   3978.0,2,   1.4874,2,  34.6813,2,    148.9,2,   4.4627,1,    0.005,1,       48,   4729.8
   3980.0,2,   1.4874,2,  34.6813,2,    149.0,2,   4.4624,1,    0.005,1,       60,   4732.0
   3982.0,2,   1.4872,2,  34.6813,2,    149.0,2,   4.4627,1,    0.005,1,       48,   4734.2
   3984.0,2,   1.4871,2,  34.6815,2,    149.0,2,   4.4626,1,    0.005,1,       36,   4736.0
   3986.0,2,   1.4869,2,  34.6815,2,    149.2,2,   4.4626,1,    0.005,1,       48,   4737.8
   3988.0,2,   1.4869,2,  34.6813,2,    149.1,2,   4.4624,1,    0.005,1,       48,   4739.8
   3990.0,2,   1.4870,2,  34.6814,2,    149.1,2,   4.4630,1,    0.005,1,       60,   4742.0
   3992.0,2,   1.4870,2,  34.6814,2,    149.2,2,   4.4628,1,    0.005,1,       36,   4744.0
   3994.0,2,   1.4869,2,  34.6815,2,    149.2,2,   4.4628,1,    0.005,1,       48,   4745.8
   3996.0,2,   1.4870,2,  34.6814,2,    149.2,2,   4.4624,1,    0.005,1,       48,   4747.8
   3998.0,2,   1.4870,2,  34.6815,2,    149.2,2,   4.4627,1,    0.005,1,       60,   4750.0
   4000.0,2,   1.4868,2,  34.6816,2,    149.3,2,   4.4628,1,    0.005,1,       36,   4752.0
   4002.0,2,   1.4870,2,  34.6817,2,    149.3,2,   4.4624,1,    0.005,1,       48,   4753.8
   4004.0,2,   1.4870,2,  34.6816,2,    149.4,2,   4.4629,1,    0.005,1,       48,   4755.8
   4006.0,2,   1.4869,2,  34.6816,2,    149.4,2,   4.4625,1,    0.005,1,       48,   4757.8
   4008.0,2,   1.4868,2,  34.6816,2,    149.5,2,   4.4627,1,    0.005,1,       48,   4759.8
   4010.0,2,   1.4865,2,  34.6817,2,    149.5,2,   4.4625,1,    0.005,1,       48,   4761.8
   4012.0,2,   1.4864,2,  34.6817,2,    149.5,2,   4.4626,1,    0.005,1,       48,   4763.8
   4014.0,2,   1.4865,2,  34.6817,2,    149.5,2,   4.4624,1,    0.005,1,       48,   4765.8
   4016.0,2,   1.4865,2,  34.6819,2,    149.6,2,   4.4625,1,    0.005,1,       36,   4767.5
   4018.0,2,   1.4867,2,  34.6817,2,    149.6,2,   4.4624,1,    0.005,1,       60,   4769.5
   4020.0,2,   1.4862,2,  34.6817,2,    149.7,2,   4.4625,1,    0.005,1,       48,   4771.8
   4022.0,2,   1.4860,2,  34.6819,2,    149.7,2,   4.4626,1,    0.005,1,       48,   4773.8
   4024.0,2,   1.4857,2,  34.6819,2,    149.7,2,   4.4625,1,    0.005,1,       48,   4775.8
   4026.0,2,   1.4855,2,  34.6820,2,    149.8,2,   4.4626,1,    0.005,1,       48,   4777.8
   4028.0,2,   1.4855,2,  34.6820,2,    149.8,2,   4.4625,1,    0.005,1,       48,   4779.8
   4030.0,2,   1.4853,2,  34.6821,2,    149.9,2,   4.4628,1,    0.005,1,       36,   4781.5
   4032.0,2,   1.4854,2,  34.6820,2,    149.9,2,   4.4627,1,    0.005,1,       60,   4783.5
   4034.0,2,   1.4855,2,  34.6819,2,    149.9,2,   4.4624,1,    0.005,1,       48,   4785.8
   4036.0,2,   1.4855,2,  34.6821,2,    150.0,2,   4.4626,1,    0.005,1,       48,   4787.8
   4038.0,2,   1.4853,2,  34.6822,2,    150.1,2,   4.4625,1,    0.005,1,       48,   4789.8
   4040.0,2,   1.4855,2,  34.6822,2,    150.1,2,   4.4626,1,    0.005,1,       36,   4791.5
   4042.0,2,   1.4853,2,  34.6822,2,    150.1,2,   4.4625,1,    0.005,1,       48,   4793.2
   4044.0,2,   1.4846,2,  34.6823,2,    150.2,2,   4.4626,1,    0.005,1,       60,   4795.5
   4046.0,2,   1.4846,2,  34.6823,2,    150.2,2,   4.4630,1,    0.005,1,       36,   4797.5
   4048.0,2,   1.4848,2,  34.6823,2,    150.3,2,   4.4622,1,    0.005,1,       48,   4799.2
   4050.0,2,   1.4850,2,  34.6823,2,    150.3,2,   4.4627,1,    0.005,1,       60,   4801.5
   4052.0,2,   1.4851,2,  34.6824,2,    150.3,2,   4.4625,1,    0.005,1,       48,   4803.8
   4054.0,2,   1.4851,2,  34.6824,2,    150.4,2,   4.4626,1,    0.005,1,       36,   4805.5
   4056.0,2,   1.4852,2,  34.6824,2,    150.3,2,   4.4624,1,    0.005,1,       48,   4807.2
   4058.0,2,   1.4853,2,  34.6824,2,    150.5,2,   4.4626,1,    0.005,1,       60,   4809.5
   4060.0,2,   1.4855,2,  34.6824,2,    150.4,2,   4.4625,1,    0.005,1,       48,   4811.8
   4062.0,2,   1.4853,2,  34.6824,2,    150.4,2,   4.4626,1,    0.005,1,       36,   4813.5
   4064.0,2,   1.4849,2,  34.6824,2,    150.5,2,   4.4624,1,    0.005,1,       48,   4815.2
   4066.0,2,   1.4844,2,  34.6825,2,    150.5,2,   4.4625,1,    0.005,1,       60,   4817.5
   4068.0,2,   1.4841,2,  34.6826,2,    150.5,2,   4.4625,1,    0.005,1,       48,   4819.8
   4070.0,2,   1.4839,2,  34.6827,2,    150.6,2,   4.4624,1,    0.005,1,       36,   4821.5
   4072.0,2,   1.4840,2,  34.6826,2,    150.6,2,   4.4626,1,    0.005,1,       48,   4823.2
   4074.0,2,   1.4842,2,  34.6826,2,    150.7,2,   4.4627,1,    0.005,1,       48,   4825.2
   4076.0,2,   1.4843,2,  34.6825,2,    150.6,2,   4.4626,1,    0.005,1,       60,   4827.5
   4078.0,2,   1.4844,2,  34.6827,2,    150.7,2,   4.4625,1,    0.005,1,       48,   4829.8
   4080.0,2,   1.4845,2,  34.6827,2,    150.7,2,   4.4625,1,    0.005,1,       36,   4831.5
   4082.0,2,   1.4843,2,  34.6828,2,    150.7,2,   4.4626,1,    0.005,1,       48,   4833.2
   4084.0,2,   1.4842,2,  34.6827,2,    150.7,2,   4.4626,1,    0.005,1,       48,   4835.2
   4086.0,2,   1.4843,2,  34.6827,2,    150.8,2,   4.4625,1,    0.005,1,       48,   4837.2
   4088.0,2,   1.4845,2,  34.6828,2,    150.8,2,   4.4628,1,    0.005,1,       48,   4839.2
   4090.0,2,   1.4845,2,  34.6829,2,    150.8,2,   4.4626,1,    0.005,1,       48,   4841.2
   4092.0,2,   1.4844,2,  34.6828,2,    150.9,2,   4.4626,1,    0.005,1,       60,   4843.5
   4094.0,2,   1.4845,2,  34.6829,2,    150.9,2,   4.4625,1,    0.005,1,       48,   4845.8
   4096.0,2,   1.4844,2,  34.6829,2,    151.0,2,   4.4624,1,    0.005,1,       36,   4847.5
   4098.0,2,   1.4838,2,  34.6829,2,    150.9,2,   4.4619,1,    0.005,1,       48,   4849.2
   4100.0,2,   1.4838,2,  34.6829,2,    150.7,2,   4.4624,1,    0.005,1,       48,   4851.2
   4102.0,2,   1.4837,2,  34.6830,2,    150.4,2,   4.4622,1,    0.006,1,       48,   4853.2
   4104.0,2,   1.4839,2,  34.6829,2,    150.4,2,   4.4621,1,    0.006,1,       48,   4855.2
   4106.0,2,   1.4839,2,  34.6830,2,    150.3,2,   4.4621,1,    0.006,1,       60,   4857.5
   4108.0,2,   1.4839,2,  34.6831,2,    150.3,2,   4.4623,1,    0.006,1,       36,   4859.5
   4110.0,2,   1.4840,2,  34.6831,2,    150.4,2,   4.4623,1,    0.006,1,       48,   4861.2
   4112.0,2,   1.4840,2,  34.6830,2,    150.3,2,   4.4623,1,    0.006,1,       60,   4863.5
   4114.0,2,   1.4839,2,  34.6830,2,    150.5,2,   4.4623,1,    0.005,1,       36,   4865.5
   4116.0,2,   1.4838,2,  34.6832,2,    151.0,2,   4.4626,1,    0.005,1,       48,   4867.2
   4118.0,2,   1.4841,2,  34.6832,2,    151.1,2,   4.4628,1,    0.005,1,       36,   4869.0
   4120.0,2,   1.4844,2,  34.6830,2,    151.1,2,   4.4625,1,    0.005,1,       60,   4871.0
   4122.0,2,   1.4844,2,  34.6832,2,    151.2,2,   4.4625,1,    0.005,1,       48,   4873.2
   4124.0,2,   1.4845,2,  34.6831,2,    151.3,2,   4.4623,1,    0.005,1,       48,   4875.2
   4126.0,2,   1.4844,2,  34.6831,2,    151.3,2,   4.4625,1,    0.005,1,       48,   4877.2
   4128.0,2,   1.4843,2,  34.6831,2,    151.3,2,   4.4626,1,    0.005,1,       48,   4879.2
   4130.0,2,   1.4842,2,  34.6832,2,    151.4,2,   4.4625,1,    0.005,1,       48,   4881.2
   4132.0,2,   1.4840,2,  34.6832,2,    151.4,2,   4.4624,1,    0.005,1,       48,   4883.2
   4134.0,2,   1.4838,2,  34.6833,2,    151.5,2,   4.4625,1,    0.005,1,       48,   4885.2
   4136.0,2,   1.4838,2,  34.6831,2,    151.5,2,   4.4626,1,    0.005,1,       60,   4887.5
   4138.0,2,   1.4838,2,  34.6833,2,    151.5,2,   4.4626,1,    0.005,1,       48,   4889.8
   4140.0,2,   1.4837,2,  34.6836,2,    151.6,2,   4.4624,1,    0.005,1,       36,   4891.5
   4142.0,2,   1.4837,2,  34.6834,2,    151.4,2,   4.4625,1,    0.005,1,       48,   4893.2
   4144.0,2,   1.4837,2,  34.6833,2,    150.8,2,   4.4626,1,    0.005,1,       48,   4895.2
   4146.0,2,   1.4832,2,  34.6834,2,    150.8,2,   4.4621,1,    0.005,1,       60,   4897.5
   4148.0,2,   1.4830,2,  34.6836,2,    150.8,2,   4.4623,1,    0.005,1,       36,   4899.5
   4150.0,2,   1.4827,2,  34.6836,2,    150.8,2,   4.4623,1,    0.005,1,       48,   4901.2
   4152.0,2,   1.4825,2,  34.6837,2,    150.9,2,   4.4625,1,    0.005,1,       48,   4903.2
